Name;Time of analysis;Indicator;Grade;Lat;Lon;Central Pressure;Max sustained wind speed;a;b;c;d;Landfall
TRAMI;18092506;2;5;198;1289;915;105;90100;100;80270;240;
TRAMI;18092512;2;5;200;1289;925;100;90100;100;90270;270;
TRAMI;18092518;2;5;203;1289;935;95;90100;100;90270;270;
TRAMI;18092600;2;5;207;1290;950;85;90100;100;90270;270;
TRAMI;18092606;2;5;209;1292;950;85;90100;100;90270;270;
TRAMI;18092612;2;5;213;1292;950;85;90100;100;90270;270;
TRAMI;18092618;2;5;215;1292;950;85;90100;100;90270;270;
TRAMI;18092700;2;5;216;1291;950;85;90120;120;90270;270;
TRAMI;18092706;2;5;217;1290;950;85;90120;120;90270;270;
TRAMI;18092712;2;5;219;1288;950;85;90120;120;90300;300;
TRAMI;18092718;2;5;222;1284;950;85;90120;120;90300;300;
TRAMI;18092800;2;5;225;1280;950;85;90120;120;90300;300;
TRAMI;18092803;2;5;228;1275;950;85;90120;120;90300;300;
TRAMI;18092806;2;5;231;1273;950;85;90120;120;90300;300;
TRAMI;18092809;2;5;235;1272;950;85;90120;120;90300;300;
TRAMI;18092812;2;5;238;1269;950;85;20150;120;90350;350;
TRAMI;18092815;2;5;241;1269;950;85;20150;120;90350;350;
TRAMI;18092818;2;5;245;1268;950;85;20150;120;90350;350;
TRAMI;18092821;2;5;250;1268;950;85;20150;120;90350;350;
TRAMI;18092900;2;5;254;1269;950;85;20150;120;90350;350;
TRAMI;18092903;2;5;260;1269;950;85;20150;120;90350;350;
TRAMI;18092906;2;5;265;1274;950;85;20150;120;90350;350;
TRAMI;18092909;2;5;271;1279;950;85;20150;120;90350;350;
TRAMI;18092912;2;5;278;1283;950;85;20150;120;90350;350;
TRAMI;18092915;2;5;284;1287;950;85;20150;120;90350;350;
TRAMI;18092918;2;5;291;1293;950;85;20150;120;90350;350;
TRAMI;18092921;2;5;298;1299;950;85;20150;120;90350;350;
TRAMI;18093000;2;5;306;1308;950;85;30150;90;90350;350;
TRAMI;18093003;2;5;316;1318;950;85;30150;90;90350;350;
TRAMI;18093006;2;5;323;1329;955;80;30150;80;30350;300;
TRAMI;18093009;2;5;332;1343;955;80;30150;80;30350;240;
TRAMI;18093011;2;5;338;1355;960;80;30150;80;30350;240;#
TRAMI;18093012;2;5;343;1360;960;80;30150;80;30350;240;
TRAMI;18093015;2;5;358;1379;970;75;30150;80;30350;240;
TRAMI;18093018;2;5;372;1399;970;70;30150;80;30350;240;
TRAMI;18093021;2;5;394;1418;970;65;30150;80;30350;240;
TRAMI;18100100;2;6;413;1442;970;0;;;;;
TRAMI;18100106;2;6;441;1507;970;0;;;;;
TRAMI;18100112;2;6;472;1573;970;0;;;;;
TRAMI;18100118;2;6;498;1633;968;0;;;;;
TRAMI;18100200;2;6;518;1681;968;0;;;;;
TRAMI;18100206;2;6;538;1722;966;0;;;;;
TRAMI;18100212;2;6;557;1747;964;0;;;;;
TRAMI;18100218;2;6;567;1753;960;0;;;;;
TRAMI;18100300;2;6;569;1742;956;0;;;;;
TRAMI;18100306;2;6;557;1751;956;0;;;;;
TRAMI;18100312;2;6;551;1799;956;0;;;;;
TRAMI;18100318;2;6;553;1848;958;0;;;;;
KONG-REY;66666;1825;49;33;1825;0;6;KONG-REY;20181204;;;
KONG-REY;18092800;2;2;74;1509;1006;0;;;;;
KONG-REY;18092806;2;2;85;1495;1004;0;;;;;
KONG-REY;18092812;2;2;96;1480;1004;0;;;;;
KONG-REY;18092818;2;2;110;1465;1002;0;;;;;
KONG-REY;18092900;2;2;120;1442;1004;0;;;;;
KONG-REY;18092906;2;3;126;1426;1000;35;0;0;90090;90;
KONG-REY;18092912;2;3;128;1414;996;40;0;0;90120;120;
KONG-REY;18092918;2;4;131;1399;990;50;0;0;90120;120;
KONG-REY;18093000;2;4;137;1389;980;60;90040;40;90150;150;
KONG-REY;18093006;2;5;145;1381;975;65;90040;40;90150;150;
KONG-REY;18093012;2;5;149;1372;965;75;90060;60;90180;180;
KONG-REY;18093018;2;5;154;1364;950;85;90075;75;90180;180;
KONG-REY;18100100;2;5;156;1359;940;90;90090;90;90210;210;
KONG-REY;18100106;2;5;161;1352;925;100;90100;100;90240;240;
KONG-REY;18100112;2;5;168;1344;900;115;90120;120;90240;240;
KONG-REY;18100118;2;5;173;1336;900;115;90120;120;90240;240;
KONG-REY;18100200;2;5;177;1327;900;115;90120;120;90240;240;
KONG-REY;18100206;2;5;182;1320;900;115;90120;120;90240;240;
KONG-REY;18100212;2;5;189;1312;915;105;90120;120;90350;350;
KONG-REY;18100218;2;5;195;1304;940;90;90100;100;90350;350;
KONG-REY;18100300;2;5;201;1297;950;85;90100;100;90350;350;
KONG-REY;18100306;2;5;209;1292;955;80;90100;100;90400;400;
KONG-REY;18100312;2;5;216;1288;970;70;90100;100;90400;400;
KONG-REY;18100318;2;5;225;1281;975;65;90100;100;90300;300;
KONG-REY;18100400;2;5;232;1277;975;65;90120;120;90300;300;
KONG-REY;18100403;2;5;238;1274;975;65;90120;120;90300;300;
KONG-REY;18100406;2;4;243;1271;975;60;90120;120;90300;300;
KONG-REY;18100409;2;4;249;1269;975;60;90120;120;90300;300;
KONG-REY;18100412;2;4;254;1267;975;60;90100;100;90300;300;
KONG-REY;18100415;2;4;262;1264;975;60;90100;100;90300;300;
KONG-REY;18100418;2;4;267;1261;975;60;90100;100;90300;300;
KONG-REY;18100421;2;4;275;1259;975;60;90100;100;90300;300;
KONG-REY;18100500;2;4;280;1259;975;60;90100;100;90300;300;
KONG-REY;18100503;2;4;287;1259;975;60;90120;120;90300;300;
KONG-REY;18100506;2;5;295;1259;975;65;90140;140;90300;300;
KONG-REY;18100509;2;5;305;1261;975;65;90140;140;90300;300;
KONG-REY;18100512;2;5;313;1260;975;65;90140;140;90300;300;
KONG-REY;18100515;2;5;322;1261;975;65;90140;140;90300;300;
KONG-REY;18100518;2;5;329;1265;975;65;90140;140;90300;300;
KONG-REY;18100521;2;5;337;1273;975;65;90140;140;90300;300;
KONG-REY;18100600;2;4;347;1281;975;60;90120;120;90300;300;
KONG-REY;18100603;2;4;358;1291;980;55;90100;100;90240;240;
KONG-REY;18100606;2;4;371;1304;980;55;90100;100;90240;240;
KONG-REY;18100609;2;4;379;1317;980;55;90100;100;90240;240;
KONG-REY;18100612;2;6;389;1337;984;0;;;;;
KONG-REY;18100618;2;6;410;1372;988;0;;;;;
KONG-REY;18100700;2;6;420;1410;994;0;;;;;
KONG-REY;18100706;2;6;423;1472;994;0;;;;;
KONG-REY;18100712;2;6;412;1520;996;0;;;;;
YUTU;66666;1826;54;34;1826;0;6;YUTU;20181204;;;
YUTU;18102018;2;2;84;1607;1008;0;;;;;
YUTU;18102100;2;2;85;1599;1008;0;;;;;
YUTU;18102106;2;2;86;1589;1004;0;;;;;
YUTU;18102112;2;2;87;1580;1006;0;;;;;
YUTU;18102118;2;2;89;1571;1004;0;;;;;
YUTU;18102200;2;3;94;1561;1002;35;0;0;10180;150;
YUTU;18102206;2;3;102;1552;996;40;0;0;10210;180;
YUTU;18102212;2;3;109;1540;992;45;0;0;90210;210;
YUTU;18102218;2;4;113;1528;990;50;0;0;10240;210;
YUTU;18102300;2;5;116;1518;975;65;90050;50;10270;210;
YUTU;18102306;2;5;119;1506;970;70;90050;50;10270;210;
YUTU;18102312;2;5;122;1497;955;80;90060;60;10270;210;
YUTU;18102318;2;5;127;1489;950;85;90090;90;10270;210;
YUTU;18102400;2;5;134;1480;925;100;90090;90;10270;210;
YUTU;18102406;2;5;140;1471;915;105;90090;90;10270;210;
YUTU;18102412;2;5;147;1462;900;115;90090;90;10270;210;
YUTU;18102418;2;5;154;1453;900;115;90110;110;10270;210;
YUTU;18102500;2;5;158;1441;900;115;90110;110;10300;210;
YUTU;18102506;2;5;161;1431;915;105;90100;100;10300;210;
YUTU;18102512;2;5;163;1423;935;95;90100;100;10350;210;
YUTU;18102518;2;5;166;1414;935;95;90100;100;10350;210;
YUTU;18102600;2;5;169;1403;935;95;90100;100;10325;210;
YUTU;18102606;2;5;170;1391;925;100;90100;100;10325;210;
YUTU;18102612;2;5;173;1376;925;100;90100;100;80300;240;
YUTU;18102618;2;5;176;1361;915;105;90100;100;80300;240;
YUTU;18102700;2;5;178;1347;915;105;90100;100;80300;240;
YUTU;18102706;2;5;180;1333;915;105;90100;100;70300;240;
YUTU;18102712;2;5;180;1322;915;105;90100;100;70325;270;
YUTU;18102718;2;5;180;1312;925;100;90110;110;70325;270;
YUTU;18102800;2;5;180;1302;935;95;90110;110;70300;240;
YUTU;18102806;2;5;180;1290;950;85;90110;110;70300;240;
YUTU;18102812;2;5;178;1280;955;80;90100;100;70270;240;
YUTU;18102818;2;5;175;1270;970;70;90090;90;70270;240;
YUTU;18102900;2;5;170;1261;970;70;90070;70;70270;210;
YUTU;18102906;2;5;168;1252;955;80;90070;70;70270;210;
YUTU;18102912;2;5;168;1242;955;80;90070;70;70240;210;
YUTU;18102918;2;5;168;1230;955;80;90070;70;70240;210;
YUTU;18103000;2;5;166;1216;970;70;90070;70;80180;120;
YUTU;18103006;2;4;165;1201;985;55;90030;30;80180;120;
YUTU;18103012;2;4;169;1191;985;55;90030;30;80180;120;
YUTU;18103018;2;4;171;1186;990;50;0;0;80180;120;
YUTU;18103100;2;4;175;1182;990;50;0;0;80180;120;
YUTU;18103106;2;3;181;1177;992;45;0;0;80180;120;
YUTU;18103112;2;3;186;1174;992;45;0;0;80180;120;
YUTU;18103118;2;3;190;1172;992;45;0;0;80180;120;
YUTU;18110100;2;3;195;1169;994;45;0;0;80180;120;
YUTU;18110106;2;3;199;1168;994;45;0;0;80180;120;
YUTU;18110112;2;3;202;1168;994;45;0;0;10180;120;
YUTU;18110118;2;3;206;1168;1000;40;0;0;10150;90;
YUTU;18110200;2;3;207;1164;1008;35;0;0;10150;90;
YUTU;18110206;2;2;207;1161;1008;0;;;;;
YUTU;18110212;2;2;205;1160;1012;0;;;;;
YUTU;18110218;2;2;202;1159;1012;0;;;;;
YUTU;18110300;2;2;199;1157;1014;0;;;;;
TORAJI;66666;1827;8;35;1827;0;6;TORAJI;20181217;;;
TORAJI;18111618;2;2;100;1125;1008;0;;;;;
TORAJI;18111700;2;2;106;1118;1008;0;;;;;
TORAJI;18111706;2;3;109;1113;1004;35;0;0;70090;60;
TORAJI;18111712;2;3;112;1107;1004;35;0;0;70090;60;
TORAJI;18111718;2;3;114;1101;1006;35;0;0;70090;60;
TORAJI;18111800;2;2;116;1095;1008;0;;;;;
TORAJI;18111806;2;2;117;1089;1008;0;;;;;
TORAJI;18111812;2;2;118;1082;1010;0;;;;;
MAN-YI;66666;1828;41;37;1828;1;0;MAN-YI;20190111;;;
MAN-YI;18112012;2;2;50;1526;1004;0;;;;;
MAN-YI;18112018;2;3;58;1522;1000;35;0;0;10160;120;
MAN-YI;18112100;2;3;64;1508;1000;35;0;0;10240;120;
MAN-YI;18112106;2;3;77;1495;1000;35;0;0;10240;120;
MAN-YI;18112112;2;3;86;1465;998;40;0;0;10240;120;
MAN-YI;18112118;2;3;94;1438;992;45;0;0;10240;120;
MAN-YI;18112200;2;4;104;1417;985;55;90050;50;10240;120;
MAN-YI;18112206;2;4;118;1398;980;60;90050;50;10240;120;
MAN-YI;18112212;2;5;129;1382;975;65;90050;50;10240;120;
MAN-YI;18112218;2;5;134;1369;970;70;50070;40;10260;120;
MAN-YI;18112300;2;5;148;1361;965;75;50070;40;80280;120;
MAN-YI;18112306;2;5;157;1358;965;75;50070;40;80280;120;
MAN-YI;18112312;2;5;164;1356;965;75;50070;40;80280;120;
MAN-YI;18112318;2;5;174;1353;965;75;90060;60;80280;120;
MAN-YI;18112400;2;5;181;1353;965;75;90060;60;80300;120;
MAN-YI;18112406;2;5;183;1359;965;75;90060;60;80300;100;
MAN-YI;18112412;2;5;187;1362;960;80;90050;50;80300;100;
MAN-YI;18112418;2;5;185;1361;960;80;90050;50;80300;100;
MAN-YI;18112500;2;5;183;1360;960;80;70060;40;80300;90;
MAN-YI;18112506;2;5;182;1356;970;75;70060;40;70280;90;
MAN-YI;18112512;2;5;183;1349;980;65;70060;40;70280;90;
MAN-YI;18112518;2;4;191;1340;992;50;0;0;70280;90;
MAN-YI;18112600;2;3;197;1330;998;40;0;0;90090;90;
MAN-YI;18112606;2;3;202;1324;1000;35;0;0;90090;90;
MAN-YI;18112612;2;2;210;1320;1008;0;;;;;
MAN-YI;18112618;2;2;219;1320;1010;0;;;;;
MAN-YI;18112700;2;3;227;1323;1006;35;0;0;20130;60;
MAN-YI;18112706;2;2;235;1324;1008;0;;;;;
MAN-YI;18112712;2;2;233;1332;1012;0;;;;;
MAN-YI;18112718;2;2;243;1345;1012;0;;;;;
MAN-YI;18112800;2;2;256;1358;1012;0;;;;;
MAN-YI;18112806;2;6;278;1379;1010;0;;;;;
MAN-YI;18112812;2;6;308;1411;1008;0;;;;;
MAN-YI;18112818;2;6;322;1449;1006;0;;;;;
MAN-YI;18112900;2;6;337;1494;1002;0;;;;;
MAN-YI;18112906;2;6;351;1545;1000;0;;;;;
MAN-YI;18112912;2;6;367;1595;1000;0;;;;;
MAN-YI;18112918;2;6;377;1642;998;0;;;;;
MAN-YI;18113000;2;6;392;1694;1000;0;;;;;
MAN-YI;18113006;2;6;408;1746;1000;0;;;;;
MAN-YI;18113012;2;6;425;1802;1000;0;;;;;
USAGI;66666;1829;56;36;1829;0;6;USAGI;20190111;;;
USAGI;18111300;2;2;92;1567;1006;0;;;;;
USAGI;18111306;2;2;87;1558;1004;0;;;;;
USAGI;18111312;2;2;82;1550;1006;0;;;;;
USAGI;18111318;2;2;79;1540;1004;0;;;;;
USAGI;18111400;2;2;76;1530;1006;0;;;;;
USAGI;18111406;2;2;74;1521;1004;0;;;;;
USAGI;18111412;2;2;76;1512;1006;0;;;;;
USAGI;18111418;2;2;81;1503;1004;0;;;;;
USAGI;18111500;2;2;88;1494;1006;0;;;;;
USAGI;18111506;2;2;90;1485;1004;0;;;;;
USAGI;18111512;2;2;90;1476;1006;0;;;;;
USAGI;18111518;2;2;90;1467;1004;0;;;;;
USAGI;18111600;2;2;90;1458;1006;0;;;;;
USAGI;18111606;2;2;87;1447;1004;0;;;;;
USAGI;18111612;2;2;84;1434;1006;0;;;;;
USAGI;18111618;2;2;79;1422;1004;0;;;;;
USAGI;18111700;2;2;75;1409;1004;0;;;;;
USAGI;18111706;2;2;73;1395;1004;0;;;;;
USAGI;18111712;2;2;70;1379;1004;0;;;;;
USAGI;18111718;2;2;68;1368;1004;0;;;;;
USAGI;18111800;2;2;66;1355;1004;0;;;;;
USAGI;18111806;2;2;64;1344;1002;0;;;;;
USAGI;18111812;2;2;67;1336;1004;0;;;;;
USAGI;18111818;2;2;71;1330;1002;0;;;;;
USAGI;18111900;2;2;79;1321;1004;0;;;;;
USAGI;18111906;2;2;87;1312;1002;0;;;;;
USAGI;18111912;2;2;92;1304;1004;0;;;;;
USAGI;18111918;2;2;98;1295;1002;0;;;;;
USAGI;18112000;2;2;101;1288;1004;0;;;;;
USAGI;18112006;2;2;106;1277;1002;0;;;;;
USAGI;18112012;2;2;110;1268;1004;0;;;;;
USAGI;18112018;2;2;114;1254;1004;0;;;;;
USAGI;18112100;2;2;110;1235;1006;0;;;;;
USAGI;18112106;2;2;107;1216;1004;0;;;;;
USAGI;18112112;2;2;105;1201;1006;0;;;;;
USAGI;18112118;2;2;108;1184;1006;0;;;;;
USAGI;18112200;2;3;113;1170;1004;35;0;0;70120;30;
USAGI;18112206;2;3;116;1156;1004;35;0;0;70120;30;
USAGI;18112212;2;3;112;1143;1004;35;0;0;70120;30;
USAGI;18112218;2;3;109;1135;1004;35;0;0;70120;60;
USAGI;18112300;2;3;107;1126;1000;45;0;0;70150;90;
USAGI;18112306;2;4;106;1116;996;50;0;0;70180;90;
USAGI;18112312;2;4;102;1109;996;50;0;0;70180;90;
USAGI;18112318;2;4;97;1101;996;50;0;0;80180;120;
USAGI;18112400;2;4;97;1095;990;60;90040;40;80180;120;
USAGI;18112406;2;4;97;1087;990;60;90040;40;80180;120;
USAGI;18112412;2;4;97;1083;992;55;90030;30;80180;120;
USAGI;18112418;2;4;97;1077;992;55;90030;30;80180;120;
USAGI;18112500;2;3;99;1074;998;45;0;0;80180;120;
USAGI;18112506;2;3;101;1070;1000;40;0;0;90120;120;
USAGI;18112512;2;3;107;1070;1002;35;0;0;90090;90;
USAGI;18112518;2;3;113;1066;1004;35;0;0;90090;90;
USAGI;18112600;2;2;114;1059;1008;0;;;;;
USAGI;18112606;2;2;115;1054;1008;0;;;;;
USAGI;18112612;2;2;117;1049;1010;0;;;;;
USAGI;18112618;2;2;120;1040;1010;0;;;;;
